"","Intercept::Est","Intercept::SE","Intercept::t.val","Intercept::pval","TreatmentTreatment :Est","TreatmentTreatment :SE","TreatmentTreatment :t.val","TreatmentTreatment :pval","Time_PointSummer:Est","Time_PointSummer:SE","Time_PointSummer:t.val","Time_PointSummer:pval","TreatmentTreatment :Time_PointSummer:Est","TreatmentTreatment :Time_PointSummer:SE","TreatmentTreatment :Time_PointSummer:t.val","TreatmentTreatment :Time_PointSummer:pval","Intercept::pval.holm","TreatmentTreatment :pval.holm","Time_PointSummer:pval.holm","TreatmentTreatment :Time_PointSummer:pval.holm"
" g__MND1",4.05191493891928,1.06530247329346,3.86781206221143,0.00217182686165016,-4.64943764801393,1.50656520576122,-3.11056322098107,0.0104038645736114,0.632757093334508,1.37529957924638,0.457199501655929,0.656916785883039,0.670196266598316,1.95881067574868,0.354042988115789,0.637496703145127,0.193750603679904,0.727410892726401,1,1
" g__TRA3-20",0.0145661665951946,1.34750795544298,0.038627645320205,0.718789748849063,-0.759820218042875,1.90566402599311,-0.403309947920321,0.632436781778273,0.19694322452969,1.73962529010423,0.10652410209757,0.721247065269594,-0.309455245395528,2.4777122319239,-0.123551186228005,0.69475140834196,1,1,1,1
" o__Burkholderiales",6.30541359906802,1.04523002376046,6.13473019927344,3.96514538156897e-06,-2.75871661978228,1.47817847540159,-1.86929482384512,0.0804982981819023,-1.38872320429177,1.34938615832674,-1.03955944819671,0.311691684885436,1.2567018847438,1.92190272761248,0.653312752824098,0.536742284523709,0.0010512833522331,1,1,1
" g__P3OB-51",-2.64699495566481,1.13788936720942,-2.3406946287386,0.0520333039415733,0.604754381462889,1.6092185755877,0.394941682539054,0.548550757227398,1.78734912343174,1.46900885634286,1.24363639291619,0.29244544423226,-2.2953762583982,2.09227885618239,-1.12347155468336,0.329145667687106,0.90226966317155,1,0.998157424711188,0.998274909994638
" g__Burkholderia-Caballeronia-Paraburkholderia",6.03618770414705,0.50101722712214,12.0575262356269,1.93501341605722e-15,0.957030542241683,0.708545357578692,1.35298705075763,0.187241175945678,0.420969566480395,0.646810458935689,0.651524078045216,0.521725795063503,-0.764023252416402,0.921238725924275,-0.831267828104111,0.414675265494634,5.98468783837688e-13,1,1,1
" g__Pandoraea",-0.997659775976086,1.29259420494265,-0.745921673578791,0.491054033911695,2.52743204578952,1.82800425527476,1.3931831989057,0.224572522862064,1.17277222017077,1.66873194304903,0.704482493136018,0.497519959665093,-1.55558546620145,2.37674030759061,-0.659606848793257,0.523600983189147,1,1,1,1
" g__mle1-7",4.25963904745294,0.614916900308325,7.23006000731865,8.18744486591998e-06,-1.32396252523788,0.869623820148458,-1.51558070119109,0.167480566798358,0.181368873894495,0.793854304731877,0.237418602485126,0.805254978261823,-0.933593015802226,1.13067022673703,-0.882060878615121,0.418881182067461,0.00204504050933721,1,1,1
" g__Polaromonas",-3.89670930215599,1.07337456970152,-3.67035236613873,0.00775011920507406,0.535866178862898,1.51798087397828,0.360555193431948,0.504817534934279,0.226333239537275,1.38572061089885,0.142237607460533,0.487554984800929,0.261073279088005,1.97365313506533,0.154781005977096,0.488935464589739,0.386271849863402,1,0.997412269786211,1
" g__Variovorax",-3.64855786826475,1.04563025746797,-3.52267201554286,0.00871136809092068,0.734949839196496,1.47874449133888,0.500982896249724,0.47202080524051,0.364635284706195,1.34990285782134,0.273498556129532,0.500019156523735,-0.938551729119674,1.92263865198957,-0.495149547293917,0.457980723152039,0.413397134073099,1,0.998488022608744,1
" f__Comamonadaceae",0.0622826009132331,1.22014914223839,0.0810657385002586,0.686053456856593,-1.2477895192583,1.72555146507143,-0.730792618294519,0.486574765448764,0.665916794811135,1.57520576925952,0.431633408502192,0.612130244137412,1.77672849342783,2.24353291740059,0.794331111982616,0.463910821264575,1,1,1,1
" g__Undibacterium",-3.71769067263228,1.06938365870781,-3.53409110731667,0.00968361716877233,0.865319114797139,1.51233687352475,0.580489453137429,0.497540850414718,0.058276712372675,1.38056836696057,0.0610722219449151,0.545816139963295,0.198731373062957,1.96631490084883,0.116232915767172,0.548610077014027,0.431667922372686,0.992290258638386,0.993261628700556,1
" g__Chitinimonas",-3.16958654807094,1.05165099069053,-3.03123245256389,0.0216304273002552,0.0495146351808821,1.48725909391765,0.0232068069485269,0.526592826620521,-0.6678769961005,1.35767559098899,-0.518275910739308,0.432657592162528,0.468096520981705,1.93370919468317,0.254803726752944,0.503310467547329,0.638248207756324,0.999600376872916,0.993394012902447,0.997889725181233
" g__Herminiimonas",-3.67593728790159,1.06022901869928,-3.48831048709346,0.00944066317909659,1.554590221955,1.49939025746604,1.03503997218358,0.36103425329555,-0.129501832305671,1.36874977752938,-0.107751535097101,0.510849012376147,-1.19842579482104,1.94948192896441,-0.600054103873249,0.47248012317648,0.446402535419611,0.985015057372671,1,1
" g__PLTA13",-1.30099364838563,1.09379088082353,-1.18800083962433,0.308695537526591,-1.8205752949123,1.54685389806065,-1.20521952988692,0.317271860203785,-1.681367856477,1.41207795522103,-1.2085264402291,0.322397565466545,2.24320183849405,2.01119335409961,1.1412379274071,0.328244346592236,1,0.996540167957243,0.998712107958472,0.995209881459139
" g__Aquicella",1.61153606443084,1.21213551918709,1.37974440250599,0.22484818823346,-1.25412625364251,1.71421849066853,-0.733870536352117,0.487281047047321,-1.2134798433653,1.56486022638602,-0.780360689685815,0.463937130602422,0.637231609007222,2.22879797518668,0.280254223064683,0.642506981406994,1,1,1,1
" f__Diplorickettsiaceae",0.349469176940752,1.25276769051633,0.319065652034994,0.642231019637851,1.16363592096565,1.77168105843102,0.655876502509531,0.509006378977748,-0.581677846036652,1.61731613401216,-0.372856384889764,0.632312245368628,0.0630029992060811,2.30350983681647,0.0360838394942358,0.700934270992995,1,1,1,1
" g__Candidatus_Endoecteinascidia",-3.71065470836845,1.09829262785405,-3.43417779598168,0.0115742446754678,0.714219339700703,1.55322032976559,0.49219511179638,0.518587932274744,0.922467248068987,1.41788968564704,0.672293139420715,0.453514217657781,-0.921161014214611,2.01947088124703,-0.477568467165919,0.525556586920508,0.458251003494478,0.996981377256194,1,1
" g__Vampirovibrionales",-3.14062307940353,1.04704736905654,-3.02257644298037,0.0264002514890864,0.13749130557247,1.48074858976683,0.0857614457148018,0.518137590435976,-0.491775909661525,1.35173234101543,-0.377393036787108,0.497385820182454,0.326745662287038,1.92524434697106,0.187024722791498,0.53954268821806,0.600833163505335,1,1,1
" g__Obscuribacteraceae",3.70280788081239,0.849544327355055,4.55285038639165,0.00327389545253179,1.28736226435712,1.20143710958265,1.07553731932913,0.30174585177186,-0.756391096028961,1.09675701057037,-0.736285331289695,0.479183823349577,-1.17060060695378,1.56208827038591,-0.721730408387981,0.495652135100741,0.150082236217112,1,1,1
" g__Candidatus_Obscuribacter",-3.78405176623407,1.0759701894,-3.57380457915519,0.00752365917544129,1.27381132940301,1.52165163455863,0.861774860232902,0.41685022884747,0.447672555131955,1.38907154152062,0.353116199247053,0.528632306704435,-0.935581358756274,1.97842579607291,-0.488736036738807,0.531096144805097,0.378846270822695,0.995066273075144,1,1
" g__Sphingomonas",-3.75856047645911,1.04563358400968,-3.62835304040279,0.00539401473292616,0.610640199438097,1.47874919577928,0.414392579417873,0.489772936611206,0.0159349999490524,1.34990715236822,0.00166588325895025,0.533027589986419,0.0398740970741211,1.92264476862366,0.0273486586901686,0.537337210745987,0.385030124455826,0.998411863709274,0.999530875278413,0.997738479508421
" g__Plot4-2H12",-2.99436350498957,1.10233765415326,-2.76116992181114,0.03212890083022,1.06949396157572,1.55894086081809,0.720469644572977,0.459324925882637,1.62024199833963,1.42311179214431,1.19474704922686,0.327125213789958,-1.93446307194657,2.0269086192578,-1.00194040743805,0.381143810008653,0.705063275264518,0.997088222669296,1,0.999887882291026
" o__Defluviicoccales",-1.97372028940609,1.0949464606237,-1.80243930426682,0.140495166759197,2.0496016070149,1.54848813468645,1.36405127468706,0.272839373367906,2.38671575335859,1.41356980232811,1.70785744832819,0.157908919990308,0.2817150214119,2.0133181610028,0.124947978711869,0.637785443337241,0.978556046223589,1,0.995140177460134,1
" g__AT-s3-44",3.90287426422962,1.1221599427264,3.55678038458146,0.00234825192605081,-4.32145802081317,1.58697381015549,-2.75059247579499,0.016626579741267,-1.50784128403065,1.44870225665347,-1.03792083365357,0.31656535958089,1.55200005894731,2.06335658727461,0.751575841211214,0.490973567068782,0.338639250978365,0.89643722992317,1,1
" o__Rhodospirillales",-0.421895223737913,1.25188671226719,-0.315009061719614,0.650647616619817,0.262792889594927,1.77043516704293,0.148176195768208,0.664159242300998,1.4707969817128,1.61617879598307,0.922308380309397,0.412521041855764,-0.716966361743432,2.3018899498428,-0.315608477560236,0.626692631756017,1,1,1,1
" g__Inquilinus",-0.0828903758796256,1.13018504728594,-0.0462069585942029,0.69131732212849,2.69373252150658,1.59832302186305,1.70906833716187,0.139172983685074,1.97774218103037,1.45906262209036,1.37180788356391,0.225634488166152,-2.3320491882737,2.07811264095824,-1.13678188477729,0.305662916565679,1,1,1,1
" f__Elsteraceae",2.08000691644394,0.856397914107035,2.51355987220357,0.0426705504684963,-1.81237237920142,1.2111295449182,-1.48750839076637,0.207406129867186,1.78801251547471,1.10560495302111,1.63725185002929,0.132340382161958,0.362065773215793,1.5746902113684,0.213174053698779,0.657773459041038,0.848151725718722,1,1,1
" g__Aliidongia",-2.05631408240206,1.37004398368408,-1.49501572552315,0.203695763198568,2.86860640126431,1.93753478277369,1.49888805901262,0.205545917407711,1.56733039932672,1.76871917746004,0.8884541886165,0.435342401918905,-0.851629014811609,2.51915005246248,-0.342869466828135,0.623279611882099,0.994648245566823,1,1,1
" g__URHD0088",5.32545109388919,0.326754012040645,16.3161315296997,4.33177786399483e-20,0.682454946567244,0.462099955387702,1.47907507905472,0.157319081084088,0.6906883872242,0.421837615646625,1.63821764470996,0.117378995858888,-0.376558315262142,0.600814569734517,-0.627415062956309,0.541496738309057,1.38166434421172e-17,1,1,1
" o__Elsterales",9.23158571180279,0.17355579366084,53.2579487942968,8.6306574623924e-42,-0.06828173994099,0.245444957223586,-0.276704329689566,0.756596625237814,0.42759386861669,0.224059566162081,1.91236565219429,0.070656597707767,0.291448156148527,0.31912339451336,0.912976574845051,0.380670362488291,2.8656443536407e-39,1,1,1
" g__Reyranella",4.06770583948617,0.648118134518879,6.48459382929782,1.4303577972391e-05,0.27086202574952,0.916577455856549,0.316107917106179,0.665096856776905,1.11546459160621,0.836716913788879,1.33473927859957,0.200685547314854,-0.0332637271291938,1.19171855211884,-0.03780094997833,0.790713350155759,0.00353589430685827,1,1,1
" f__Rhodospirillaceae",0.232033907330446,1.04455370072647,0.283702797367247,0.58697703106184,-1.02165826422136,1.47722201019438,-0.723840591901828,0.47583649280116,0.553208696688307,1.34851302904431,0.402545127250204,0.625725780585796,-0.490428802994019,1.92065914767866,-0.237496912585788,0.600675531494247,1,1,1,1
" f__Magnetospirillaceae",-2.18671557482265,1.22711255764332,-1.77130945874958,0.136154322549419,1.04751860422688,1.73539922157753,0.610151675355555,0.535938305397263,-0.00944139852389417,1.58419549989153,-0.00466071453443784,0.615018425198014,-0.428651188005559,2.25633680434989,-0.195898194497193,0.614793930207161,0.987900065517708,1,1,1
" g__Telmatospirillum",-2.91745426001211,1.05941746818074,-2.78656519978631,0.0327563388843722,-0.064308543593931,1.49824255171616,-0.0302217413816184,0.519005474813211,-0.412338350125757,1.36770207031507,-0.299297907454778,0.497684193038831,-0.0695528755725435,1.94798970130186,-0.0565542902504427,0.493908403879563,0.712073609427566,1,1,1
" o__Zavarziniales",-3.726620757215,1.13219450679401,-3.31102045467563,0.0112863882150371,1.13539602642863,1.60116482675241,0.719219587622646,0.437225697893509,0.746348641815062,1.46165682316024,0.497314982948467,0.515921611444944,-0.819079152557357,2.08180750775483,-0.388615627092643,0.522801666750308,0.525584568153834,0.99482557071397,0.996227813352824,0.999267244208424
" g__Acidocella",1.88746416344196,1.18003719271732,1.6319796963419,0.144176158059443,0.351728048165593,1.66882460204551,0.223669913961208,0.73120969833015,2.47667110869087,1.52342146509985,1.6368638842004,0.12192020340944,-2.96785193059902,2.16977760666331,-1.37628670455675,0.200615487015918,1,1,1,1
" g__Acidicaldus",0.444312703661817,1.0742180285232,0.458379538509088,0.567952539962113,-0.342901152886443,1.5191737048832,-0.228291972181734,0.622753344542308,-0.719555107729728,1.38680951155538,-0.515567043302591,0.564946084226772,1.85789700000023,1.97520403369354,0.953648801929761,0.395918211455755,1,1,1,1
" g__Acidisoma",-3.55525454997843,1.13473358358284,-3.16585946660648,0.0149262243622477,1.14645004788945,1.60475562358308,0.736401332871802,0.453145510230763,0.199069961556303,1.46493475719954,0.150920551042815,0.554601289596631,-0.668731293703116,2.08647620124348,-0.342018156357346,0.514123833577096,0.562833626437326,1,1,1
" g__Rhodopila",-3.83175735412584,1.06570655981096,-3.63827884978756,0.00926167476476184,0.704579677317715,1.50713667039464,0.473982663065791,0.466525654402207,0.082782509575357,1.37582125269728,0.0587072828896074,0.51384480627824,0.138412669093514,1.9595536844286,0.0734431180248856,0.52969753909485,0.399104586438217,0.999873748007425,1,1
" g__Rhodovastum",-1.99737246124205,1.37825392289006,-1.45329427187797,0.20781323646189,1.97307779998352,1.94914539014505,1.03226140864232,0.364741184090451,2.90459390938642,1.77931816339942,1.6558339312745,0.156695603969615,-3.00388343740891,2.53424596838033,-1.20452825213111,0.29777509051371,1,1,0.997365234313542,1
" f__Acetobacteraceae",5.70522639295785,0.383833971196852,14.8745342128031,1.28662083639949e-18,0.28876108342672,0.542823207766113,0.531685497390606,0.60575474196359,0.896811555214465,0.495527526051356,1.80965216265164,0.0823337193860207,-0.0757187450653207,0.705769581263601,-0.106971372537383,0.870100313545922,4.06278188012638e-16,1,1,1
" g__Candidatus_Paracaedibacter",-1.48283613513899,1.15349820300473,-1.26336245864935,0.289606747801167,1.38806218518643,1.63129280286229,0.853961788607699,0.45351195629779,1.46445736287292,1.48915977670584,0.987554860582237,0.380490516892938,-3.80956518702613,2.12097939425337,-1.8166168641846,0.131092546169956,0.994751736464335,1,1,1
"d__Bacteria",6.0589624004419,0.564903934535039,11.255738385915,1.13520483644712e-08,-0.732525522281254,0.798894805657375,-0.920401037811212,0.382260707642923,0.0142778072225157,0.72928784355375,0.0173055830877142,0.924591841700526,-0.0292939337067174,1.03870955477904,-0.0271208724549082,0.778465463297442,3.20644559736248e-06,1,1,1
" f__Rickettsiaceae",-3.6980518857043,1.04866212600588,-3.57113564809154,0.00733746266944203,0.806467099065594,1.48303220094453,0.557329130497028,0.468106824376186,0.41628054322129,1.35381698327308,0.3004179649768,0.519043616685445,-0.886332272209134,1.92821345971641,-0.464467629568566,0.494199373783782,0.419610631807152,1,1,1
" g__SM2D12",-3.58134855822538,1.12727610495987,-3.21649516047084,0.0156975862832352,1.25536863185539,1.59420915617336,0.805666647374188,0.442854968967923,2.07371270189839,1.45530719369571,1.46550299712517,0.254942047571157,-2.94498489105625,2.07276386215946,-1.44152463986301,0.264508733469525,0.521792585637899,1,0.990338262543425,0.991644210515101
" g__Rhodoplanes",1.78845739691455,1.35986140505746,1.34966857227417,0.225055209365786,-1.85728358876413,1.92313444197999,-0.969853330904626,0.381062306753229,-1.27106623196087,1.75557352497925,-0.732336479562771,0.498761157825283,3.40652845845139,2.50042697219136,1.37424831676539,0.223544268322047,1,1,1,1
" f__Xanthobacteraceae",7.74200436503262,0.190189376791007,40.7637695153344,1.34291455235584e-36,0.822518362087169,0.268968396077128,3.06167642982808,0.00496195680579973,0.629777604340215,0.245533429645712,2.56665493624989,0.0167235305398152,-0.456013503553792,0.349708173041654,-1.30564578055324,0.213911108601442,4.43001698602758e-34,0.837441588325219,0.993276981255927,1
" g__Pseudolabrys",1.97419432064002,1.22214202551636,1.64582237488968,0.136371368762781,-2.5439918039889,1.72836982763137,-1.4743501905214,0.209518515721982,1.28855934447974,1.57777857050836,0.822466286933112,0.438487180345571,0.359186942576381,2.24719730487578,0.159485485166421,0.669453055327809,0.998903458879202,1,1,1
" g__Labrys",-1.67538520773307,1.14240316445339,-1.45006221971348,0.219818157420588,1.18722024604247,1.61560204886793,0.746875742791802,0.490671612923502,-1.38098332377514,1.47483614352755,-0.970282158141766,0.365467090748565,1.1290420760868,2.10057854049865,0.55363833337067,0.53040073831098,0.99231845014658,1,1,1
" f__Beijerinckiaceae",1.17094856753744,1.19194028374482,1.02034727073021,0.349332219927621,1.22433152415838,1.68565811481075,0.737639299201735,0.493420931371146,-0.225409421193049,1.53878828953914,-0.143766100746692,0.690424502242292,0.570725117016438,2.19166425610192,0.259203224645058,0.686384303704385,1,1,1,1
" g__Roseiarcus",1.58290114965512,0.73898699157944,2.31173468853216,0.107188389014099,2.06750454042054,1.04508542590894,2.00395745284397,0.0834073361982973,3.169290921121,0.954028103817031,3.35391102781773,0.00296373394004874,-1.86961385936061,1.35880244778747,-1.39073429146782,0.20494876583252,0.818570862531819,1,0.550170400339581,1
" g__Bauldia",2.15054897843412,1.03494387537484,2.1576719149244,0.0716625057850457,-1.70122678343944,1.46363166485007,-1.17788550172981,0.30374807069795,-0.189365666053367,1.33610679786204,-0.142387891124882,0.749562950516173,1.10941646117251,1.90298920983214,0.59246400652123,0.555875442411577,0.95525118856377,1,1,1
" o__Rhizobiales",-3.18558815325343,1.06252785717095,-3.00206854493592,0.0233430147905534,0.241662426128507,1.50264130601038,0.144620497787532,0.523064605591456,-0.38569477142721,1.37171756523485,-0.3214856964976,0.51424131430534,0.0123125412710659,1.95370888746025,0.027778422793826,0.552086539303288,0.627567992434162,1,1,0.99810779524555
" g__Bradyrhizobium",7.47857070941576,0.332657482073857,22.4940641850942,7.20526720107037e-26,1.17230456606359,0.470448722773733,2.49345259236614,0.0178266954254271,0.515782112912825,0.42945896268778,1.20145156023452,0.242050732812512,-0.658155781765857,0.611669496306936,-1.07672143026236,0.293881610766054,2.34174712172099e-23,1,1,1
" g__1174-901-12",-3.66556772035441,1.06766888333113,-3.49179633190477,0.0127532058262155,1.64258290405246,1.50991181493062,1.12964995610802,0.355506618299771,0.344148896107496,1.37835460146845,0.273328415735866,0.498115429534752,-1.36535711052497,1.96316188055782,-0.723314517849395,0.448017052101793,0.446257757115188,0.987733155858585,1,0.999176562362193
" g__FFCH5858",-3.81957905496252,1.05181297384568,-3.66734128487367,0.0045996028034767,0.758357127006152,1.48748817269254,0.525152375115522,0.448812364727814,0.162401438089663,1.35788471034307,0.127342175233593,0.552308116269195,-0.118204893556683,1.93400703904339,-0.0660866631237426,0.505116800188667,0.360390896336465,1,1,1
" g__Xanthobacteraceae",-1.09164372608553,1.14644564470559,-0.926496870266645,0.414406212628114,1.70741133101397,1.62131897926621,1.06200674667538,0.353968292029838,-1.3967209895274,1.48005496309225,-0.970437821377569,0.367617259857178,0.158997202178732,2.10801159699951,0.0839198261554278,0.621615984905542,0.994617207361572,1,1,1
" g__Rhodomicrobium",-1.50086545372867,1.16462046237505,-1.27622985361884,0.271459190508353,0.0798778460434032,1.64702205290802,0.0457001474734903,0.618157180454132,0.736360974972708,1.50351855181032,0.496982469202309,0.567660762108948,-0.833297789463204,2.14143029992495,-0.389950259403258,0.560420451365888,1,1,1,1
" f__Methyloligellaceae",-2.25762685600621,1.06749604418093,-2.11288663168396,0.100090884940175,-0.150328248626819,1.5096673834603,-0.101850369789011,0.537947428598435,-1.14066900279224,1.37813146708501,-0.850579703396959,0.38113017966813,0.653500987101115,1.96284407488189,0.339559117687153,0.494225836608793,0.907440902732597,1,1,1
" g__Hyphomicrobium",-1.08946883047816,1.24719656872246,-0.848965415731091,0.444342170059181,0.937765772471294,1.76380230243249,0.52886836423289,0.558544190460895,0.171396606936504,1.61012384670304,0.0969252012664693,0.638091834756555,-0.408594458599312,2.29326601112441,-0.168322193978464,0.623260852622823,0.991845825024205,1,1,1
" g__Pedomicrobium",0.62805732780162,1.18025961610169,0.582764716811086,0.5387000187821,0.393035757750548,1.66913915621228,0.23637071341811,0.649920663136706,-0.932975086119711,1.52370861245434,-0.618277340199644,0.515140168753779,2.19009743942668,2.1701865846867,1.0205417355937,0.362911280535584,1,1,1,1
" g__KF-JG30-B3",4.63696518137301,0.758841635535985,6.39131911389726,4.17335620911944e-05,-1.22074126047808,1.07316413266837,-1.11825609677077,0.298290674883246,0.766612351992419,0.979660338946557,0.816083514490385,0.427177472245928,-0.887016591602869,1.39530990883282,-0.681152819126557,0.51260849920255,0.00942923137375372,1,1,1
" g__Micropepsis",-3.65808518912744,1.08340284776468,-3.42190656838026,0.0108117824050006,1.32707550877805,1.53216300082245,0.890842071855922,0.419654231829898,-0.0121053145616542,1.39866706220877,-0.00284959386718135,0.521150471212922,-0.86616032155599,1.99209249723893,-0.447014661335796,0.490674732295324,0.490694845555938,0.995957583211809,1,1
" g__Micropepsaceae",1.48352767073234,1.18580848512115,1.31982083304498,0.25374233017292,-0.91833778962421,1.67698644203542,-0.564107696815154,0.56608959590318,1.59052872742153,1.53087217155522,1.04417406908599,0.334576113068792,-3.50297023823867,2.1803894933874,-1.6252015879115,0.152621885579035,0.9981331822007,1,1,1
" f__Micropepsaceae",6.15835237259487,0.31546800643572,19.5520723205348,5.46702938817462e-23,0.187535445547653,0.446139133196198,0.422570687457754,0.676812564600747,0.340200070588367,0.407267445062266,0.83607602560963,0.417559030078017,-0.0118311054715744,0.580062577863944,-0.0214274778898575,0.8558833471554,1.7637814183985e-20,1,1,1
" g__Devosia",-3.77710049908948,1.06717034361556,-3.59291161041789,0.0089952757692922,1.099800057884,1.50920677330349,0.75626340921497,0.413267917939676,-0.0215458976890387,1.37771098946318,-0.0171269935225289,0.52131373152799,-0.725168783926864,1.96224519732314,-0.379270497770363,0.511226297256981,0.408285331997655,1,1,1
" f__Devosiaceae",-3.73951936639869,1.05383992435631,-3.5770423378612,0.00675120990500685,0.728202430247012,1.49035471359494,0.497353730666149,0.495706246320257,0.018688406196325,1.36050149220016,0.00454122038832554,0.552638962198696,0.028375120491433,1.93773406718702,0.0133321897221463,0.535718201165463,0.394795950580193,1,1,1
" g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",-2.90468473589322,1.0433659981042,-2.80215128320246,0.0365077181868978,-0.297762641551765,1.4755423450379,-0.219414652681802,0.485403123672824,-0.7034481921003,1.34697971155221,-0.554137477464492,0.477403267602076,1.03872959371102,1.91847527536593,0.568641034141497,0.453527939434226,0.712243997221956,1,0.995467165841392,0.993213249489821
" f__Caulobacteraceae",4.31944652786872,0.755670210225186,5.94786962908624,0.000105939353112595,-0.0837881635906629,1.06867905998179,-0.073561160636099,0.764511095892235,0.271677180233056,0.975566046475735,0.280807231242539,0.721308076717424,1.03222866580049,1.38947849295623,0.747637382682417,0.478033761863444,0.0179891335415318,1,1,1
" g__Phenylobacterium",-0.826479245108232,1.37197023847414,-0.586264430949875,0.577066140899879,1.98184621120318,1.94025891842238,1.03374306938647,0.354020372061667,3.48162073215871,1.77120596170086,1.98737395578584,0.0803611492336622,-2.71641726481274,2.52269192769658,-1.08964114864152,0.330072881425682,1,1,0.994591926960424,1
" g__Hirschia",-3.78279000203186,1.06650368523086,-3.59927929222456,0.00745819718417348,0.695283462583622,1.50826397597437,0.458495316045531,0.48931156487392,0.0843912606363038,1.37685033718932,0.0679657776075025,0.514592338728058,-0.0489972653027059,1.96101938813394,-0.0174869169857154,0.546987833484457,0.427009809399543,1,0.993024863883283,1
" g__SWB02",-1.26412374959228,1.06959882629739,-1.15519507583444,0.340590641367044,-1.73767738895006,1.51264116644811,-1.20127625491656,0.319498116459098,-2.09725949805635,1.38084614712426,-1.56149100301287,0.240769458668181,2.16780029870948,1.96671053737658,1.13804090862626,0.324320529242305,0.999906261795305,0.984106921208294,0.965689610875578,0.991392674998682
" c__Alphaproteobacteria",6.3881818268233,0.317060060818162,20.1817219022172,1.57601961534688e-23,-0.253641902942347,0.448390638095884,-0.561292350545307,0.582776286904177,0.218296962809617,0.409322778432085,0.534204408789597,0.602687378175053,-0.0465447297871647,0.582989946568027,-0.0833073514859553,0.844473071988597,5.09268046888062e-21,1,1,1
" g__A0839",2.42669279633381,1.10679907513099,2.28088533515346,0.067567339837735,-3.23675356118719,1.56525026287224,-2.11705265675536,0.0874305283700257,-1.07662099526675,1.42887146186003,-0.779838777311521,0.457220423612319,1.55580532682112,2.03511199741495,0.785183405380981,0.450160644012946,0.938085769457221,0.987495460773337,1,1
" g__Pseudorhodobacter",-3.67811266991768,1.01875801062433,-3.66063158156901,0.00828091997570014,0.557584283184566,1.44074139540117,0.401307219768599,0.500325435531271,-0.0858015301480267,1.31521093632115,-0.0574825615523813,0.497127651547732,0.194927222302897,1.8732276674868,0.0967778671610984,0.51202009267091,0.390182734397507,1,0.99488015230627,1
" g__bacteriap25",-2.6810043450458,1.10015939828669,-2.43660637984653,0.0518063138104266,0.525629361238758,1.55586034182926,0.336849299698002,0.517928920546211,-1.01298696129943,1.42029967591264,-0.748687081368367,0.43534492946331,0.230636199062749,2.02290338041443,0.120677685827587,0.525546361184332,0.853992781401675,1,1,1
" g__Dadabacteriales",-2.79726487938871,1.14127205059755,-2.46123278440305,0.0437018020106456,1.54062759252398,1.61400241231241,0.973248522869815,0.397718015647155,-0.93705370651049,1.47337588181877,-0.653326189970713,0.450215974495735,-0.252697025875358,2.09849872002338,-0.123737870881085,0.600537592935245,0.86300005699651,1,1,1
" g__Entotheonellaceae",-1.82677618249135,1.17458184930971,-1.53522113343344,0.195279944388143,-0.467539548966181,1.66110958141106,-0.302336809318717,0.543894135390504,-1.25676172769349,1.51637864704467,-0.848453111437366,0.427042075181911,1.67273287644518,2.15974666693061,0.795195026114733,0.456644478371645,0.987170512974091,1,1,1
" g__Nitrospira",5.57940678968952,0.970266363753524,5.86604312191994,1.41907792171073e-05,-1.5264037314274,1.37216385073466,-1.1241191168521,0.291703399821729,-1.13565097793305,1.25260848940088,-0.923015473089477,0.380770611516691,1.33469981004318,1.78406430031511,0.761072823465662,0.473236444311787,0.00362150526102139,1,1,1
" c__Thermodesulfovibrionia",-3.63632409808606,1.18087585447436,-3.09608903945655,0.016556071444142,1.43499886490191,1.67001064887655,0.883581335177492,0.419781796882537,0.335462949211663,1.52450417277255,0.218515878122087,0.511411218998223,-0.847238219773401,2.17131968475306,-0.404634131862784,0.531939412826806,0.616080231619216,0.9958308892518,1,1
" o__Gaiellales",2.12424747881259,0.798623239364433,2.79120227201385,0.0370590955213497,-1.17342942197682,1.12942381633552,-1.06245102277118,0.346969701273101,0.810905758194205,1.03101816865089,0.789138812528578,0.460425994414963,0.570558931337201,1.46845780084574,0.403136086978477,0.650466099221217,0.74800308050305,1,1,1
" g__Gaiella",-2.9451107805879,1.10498458606524,-2.69486211258292,0.0384940052085508,1.06906180363944,1.56268418782669,0.709287398046602,0.467604381454448,0.181392355836375,1.42652896654886,0.136529776134274,0.550826403527009,-0.137946934438843,2.03177562991172,-0.0811747523163237,0.508211033304781,0.741686574376505,1,1,1
" g__67-14",-3.16093435884459,1.17225264736756,-2.70692898348606,0.0363712721257013,0.879361579744492,1.65781559243497,0.53067296659893,0.503906660658933,1.52757827524399,1.51337166026737,1.0243792474308,0.402645606897739,-1.85849725217748,2.15546387800949,-0.869878824074577,0.434825431249023,0.740650930370468,0.994306399544306,0.992466851241772,0.992235640273967
" f__Solirubrobacteraceae",1.52642128437895,0.843017552388592,1.91980827016589,0.135832076251297,0.37903170289668,1.19220685590652,0.338374624696494,0.604510955458689,1.13885780644967,1.08833098032052,1.05806969130913,0.3400367660954,-0.20752289169023,1.55008725020335,-0.132104932521947,0.674276669775455,0.957573143656769,1,1,1
