"","rab.all","rab.win.Control","rab.win.Treatment ","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
" f__Pedosphaeraceae",9.20859499772354,9.25588055175552,9.09907995003721,-0.113056534802032,1.48158384304768,-0.0635165356404141,0.467391305607296,0.894764595896455,0.966692255620379,0.672980568729028,0.86607726929187
" g__Lacunisphaera",0.353717305184296,-1.24901222068988,2.81465678980755,3.47235499836689,4.89780264048784,0.627113167606903,0.234894786736685,0.0129014135842422,0.10958472655603,0.00431190406045594,0.0608610348056379
" f__Opitutaceae",5.74598808970337,6.08039499734854,5.18614294467816,-1.22751075999748,2.82383555336644,-0.303493446872347,0.29619566157387,0.11081357374383,0.395801882154341,0.0205328985219677,0.156078592957697
" g__Opitutus",-0.626972656231715,-1.32273009113362,0.547377867516217,2.32740535582245,5.26598340420451,0.40312976881481,0.331296680767366,0.130731944788624,0.378759931524698,0.101346577982156,0.295768393672036
" f__Puniceicoccaceae",-1.83534624863454,-1.52158710648685,-2.1027604724267,-0.703072489588657,4.76933572111147,-0.126111619824479,0.438179350240586,0.413627220492129,0.688887925555612,0.413180373605262,0.65280255546504
" g__Cerasicoccus",-1.40901830582974,-1.3573348633271,-1.4914274159632,-0.0717166347002243,5.09405160947569,-0.0145162089050112,0.493206522000452,0.568888542946216,0.808062584738835,0.60640783455763,0.809665311696811
" f__Chthoniobacteraceae",-0.334347483636626,0.538033894165733,-0.998800223653077,-1.7323760835683,5.97821456689281,-0.279820756023283,0.357773257810383,0.199967647429162,0.471272252269951,0.137890623953389,0.368683776662961
" f__Verrucomicrobiaceae",-1.10999858804662,-1.14446789378042,-1.08500766940919,0.04541585586741,5.18755316820512,0.00587219712170521,0.495587237100928,0.576415111725864,0.807996932983021,0.59625604079926,0.795868463137149
" g__Chthoniobacter",6.15502731928791,6.52348207860793,5.70133602485947,-0.778728169869077,1.7207500344731,-0.288969951126734,0.311141312819948,0.347475053825645,0.665971529123376,0.0305491635884812,0.190703475536248
" o__Chthoniobacterales",5.48706629740821,5.82003494681786,5.32036590525104,-0.448534606497752,2.87999223576122,-0.114994299264286,0.394433133911052,0.635999838537385,0.865675338963021,0.240953081504089,0.544834966070245
" g__Candidatus_Udaeobacter",-1.63451106742835,-1.59788303704074,-1.67068001429602,-0.0486373801894651,4.4088199707433,-0.00746192949996259,0.497623896900495,0.546499327697438,0.777548580833768,0.553149601290534,0.758041547858027
" g__Candidatus_Xiphinematobacter",4.84369193575729,6.01123255119897,3.66248849037764,-2.19182440341416,4.8183397360495,-0.440455242125517,0.252038056125113,0.041622529929145,0.231190131071097,0.00399094948676715,0.0740509423588308
" g__Roseimicrobium",-1.80299745635324,-1.63796513972404,-1.95892547665802,-0.457687845686306,4.39568383107925,-0.0839627543112612,0.459239132012911,0.443239017812765,0.7058213687128,0.472628266988539,0.691966371936739
" g__Prosthecobacter",-1.75875172048121,-1.62638392421115,-1.90732289434495,-0.297892014846607,4.41137721906806,-0.0578483758509749,0.470468432910091,0.489413312842274,0.725095250752828,0.52096621475909,0.727143960434097
" g__Omnitrophales",3.83690529092329,4.68398381651873,3.40552439544295,-0.737761811281283,6.85974873925082,-0.10797941303981,0.424592394271983,0.591762163907079,0.823892681454023,0.414345998887269,0.70019529598375
" o__Omnitrophales",0.331582127396168,0.303970821342397,0.37627563169485,-0.3916386537649,6.37413178579627,-0.056207526249749,0.474184783604189,0.585779139429629,0.823041368893249,0.66147721736246,0.842007165657886
" g__Candidatus_Omnitrophus",-1.57062090974404,-1.62662180592938,-1.48292854772214,0.26774234961098,4.52477233185778,0.0463892980429951,0.475220639107479,0.555925451531261,0.785238407089539,0.543851672070894,0.754613357024271
" g__BD7-11",1.38281760979933,1.56767566016034,1.15763319785885,-0.44050913717803,5.72805245026602,-0.0756217502223329,0.468070653406926,0.600868050430613,0.83293354509627,0.669786507828394,0.856726787619002
" g__Pla4_lineage",-1.50497930545151,-1.55671633910476,-1.43892092040667,0.104430263296299,4.21579732495829,0.0166165179536695,0.490156144302187,0.534632152166484,0.775151003818687,0.560635360919706,0.767170796069872
" g__OM190",-1.3981155126344,-1.67463194931933,-1.11732120046549,0.658598134426523,4.59054291146413,0.109779695110221,0.439538045838101,0.419207803510031,0.682315370017271,0.42170547742938,0.653910919171079
" g__vadinHA49",5.73610251318811,5.91007609229908,5.6077570052045,-0.498887649900611,2.98406797546451,-0.11474013025425,0.432450783362231,0.52734909779716,0.804052543681227,0.390365652922943,0.696397813252842
" g__CPla-3_termite_group",0.979479126479557,-0.310258517570313,2.34229280692655,2.41450699671041,4.79774558100004,0.458427376482339,0.283288053740757,0.0593985786543048,0.258128500022746,0.0208152277389048,0.143890156081454
" g__WD2101_soil_group",9.72665675524947,10.0643081609424,9.09356508847546,-0.850856008542409,1.66387685545529,-0.466913090631086,0.274456532629341,0.0190624374618584,0.186504472910435,0.00944276383561263,0.107818719131338
" g__Phycisphaera",-1.86100568147266,-1.56275952544042,-2.11519362898685,-0.399031509856544,4.34875740281918,-0.0740427667111613,0.456890700921334,0.476148982962822,0.736360881592935,0.472801003035981,0.704321907727493
" f__Phycisphaeraceae",3.069879014044,3.67011058801624,2.41971599706468,-0.431377044543495,4.77512701806301,-0.0806428416863328,0.444972828229218,0.655156534104717,0.859539761981019,0.53991122436247,0.786990754838338
" g__SM1A02",-1.35997538208098,-1.53999959729784,-1.18335976755781,0.563654010566895,4.76007253887375,0.0997218055749296,0.452445654019522,0.451243790980141,0.703031945610593,0.469393398679634,0.684764178114655
" f__Pirellulaceae",6.73654636941412,7.20652604312557,6.38620035302892,-0.61341485747272,1.93898620994458,-0.216110470382145,0.359375005872917,0.806985051551052,0.935108785085483,0.0991303027588954,0.35785986162076
" f__Gemmataceae",8.26119817520447,8.58108380449361,7.89423820951327,-0.651853684510919,1.32881575632389,-0.454002374345052,0.298031238054325,0.0181783066546156,0.180614203861231,0.0127849784480517,0.123598800228564
