"","Intercept::Est","Intercept::SE","Intercept::t.val","Intercept::pval","TreatmentTreatment :Est","TreatmentTreatment :SE","TreatmentTreatment :t.val","TreatmentTreatment :pval","Time_PointSummer:Est","Time_PointSummer:SE","Time_PointSummer:t.val","Time_PointSummer:pval","TreatmentTreatment :Time_PointSummer:Est","TreatmentTreatment :Time_PointSummer:SE","TreatmentTreatment :Time_PointSummer:t.val","TreatmentTreatment :Time_PointSummer:pval","Intercept::pval.holm","TreatmentTreatment :pval.holm","Time_PointSummer:pval.holm","TreatmentTreatment :Time_PointSummer:pval.holm"
" g__Massilia",-2.14245873393997,1.10098308389748,-1.96029842238698,0.139396617900049,1.29129413657629,1.55702520919117,0.859592975556174,0.405319522203675,-0.498514287121473,1.44152523452175,-0.357262043510255,0.475929217090396,2.00178067433565,2.02441792131557,1.00140541449703,0.361965572164122,0.931619269473447,0.997413809216998,1,1
" g__Ellin6067",-2.41687107101765,0.901929817630964,-2.65592375593205,0.0539542192480306,4.97650089749883,1.2755213804024,3.95823927698025,0.0034983724353566,-0.353437837006804,1.18090333166617,-0.311452402974929,0.492251249865895,3.69746120717351,1.65841139004369,2.27566322714395,0.0808136145722374,0.814967573037384,0.339738892753302,1,0.934290382895314
" f__Nitrosomonadaceae",-2.21494346642539,1.09780756162553,-2.05517797005153,0.120934303352692,1.47020747612713,1.55253434252657,0.995605864650446,0.40417219388466,-0.485001815903345,1.43736749989826,-0.324657527258444,0.510797916737969,3.13894202932132,2.01857897220647,1.57153400821023,0.227106722429636,0.909350526718408,0.992047126322964,1,0.98468473725479
" g__GOUTA6",-2.49956442084892,1.05956382753522,-2.34533814651589,0.0742238889905444,0.91608162958035,1.49844953510025,0.61766349631158,0.489022619759553,-0.194952268346915,1.38729469809065,-0.179773993835869,0.498576502083539,3.23111716772749,1.94825881760755,1.70496222978096,0.186528600643119,0.885055927099033,1,1,0.990212491902156
" g__B1-7BS",-2.29279317758002,1.06259642270026,-2.17671758332155,0.111874533671224,-0.75654749726885,1.50273827231185,-0.50371016922007,0.462045164863784,-0.344463694665136,1.39126529720379,-0.252259807677618,0.522352337385006,-0.0936683468167034,1.95383496141031,-0.0544767553252113,0.551950199481589,0.886264657416667,1,1,1
" g__A21b",-2.36904103775128,1.14842977954549,-2.07986448895844,0.123262559301272,0.248510641427757,1.62412496966638,0.163705687906566,0.54525265945717,-0.00741384968305403,1.50364754145962,-0.00604421208314531,0.552143247660372,-0.0416796539326691,2.1116598984012,-0.0107954035819338,0.571620175441535,0.935541345772356,1,1,1
" g__IS-44",-2.31688520864627,1.05684590171549,-2.18568600463572,0.108821393567699,3.29242334433694,1.49460580754447,2.25098893118142,0.097294271975478,-0.469058470350008,1.38373609786145,-0.351209120826293,0.513029327528882,4.79562424420772,1.9432612678552,2.50805564563305,0.0581276174396609,0.922391521766864,0.931678722328991,0.996803146881263,0.900453230788718
" g__AAP99",-2.29775958218515,1.07912450314789,-2.13637308122771,0.10210155377898,2.91555892897765,1.52611250784088,1.95327674109067,0.122464344901396,0.0610343756527205,1.41290563427338,0.0457638506445309,0.529965358441334,0.863595901520419,1.98422574829204,0.441396502390568,0.525050352117743,0.92706049121345,0.972244698174127,1,1
" g__MND1",-2.2312489736538,1.00188856331234,-2.22596624768146,0.108286984633919,2.01671733665524,1.4168843942228,1.46981364404471,0.264647793245535,-0.353649678484124,1.31178005122553,-0.278178112184673,0.520037648581248,5.14169113040214,1.84220919684854,2.80213860119894,0.0251950160184046,0.883442298598842,0.989832596189062,1,0.852783473940034
" g__TRA3-20",1.60943858043175,0.89174452475236,1.92268153927688,0.146519533967012,2.36877545559494,1.26111720107674,1.9159486074605,0.0963365657212241,2.11314642233517,1.16756765292575,1.83927626211001,0.11334839857023,-1.15302343429113,1.63968331897806,-0.716125174080149,0.499412981305266,0.956644297137126,1,1,1
" o__Burkholderiales",3.19230140262939,1.34623424290733,2.41997017299602,0.0366338240357568,-1.40025116299312,1.90386272445062,-0.737131074535332,0.495935732381937,1.2721763558891,1.76263437750411,0.726500792341398,0.489515244134972,-1.61508252906292,2.47537021003319,-0.659962192976669,0.523955910447583,0.959649889028766,1,1,1
" g__Methylotenera",-2.49157551073117,1.13045429674496,-2.20496966219798,0.0995291386705934,0.333217725868095,1.59870379809966,0.204007834259494,0.548822192095744,-0.289827764920357,1.48011210986338,-0.21117233117782,0.505158430218876,-0.278922976111481,2.07860771980015,-0.12381964310373,0.526657352351401,0.89086923896601,1,1,1
" g__Methylobacillus",-2.30490438988395,1.02651004452389,-2.27518557125577,0.0998524083787561,-0.166446312170094,1.4517044268779,-0.105111836432308,0.518709611085653,-0.368768622528698,1.34401713733235,-0.269692819331791,0.515778222796273,-0.729605057953768,1.88748161614636,-0.407336937073659,0.488545865338876,0.887329323724371,1,0.996943613276972,1
" f__Methylophilaceae",-2.40734074088489,1.05266926547567,-2.30954573799697,0.0806632718748205,-0.437286243256115,1.48869915192902,-0.291974069055485,0.526679405745714,-0.179655936908492,1.37826759737024,-0.118798782878374,0.553563369558671,-0.406625997254367,1.93558153382627,-0.225154647538199,0.548386110532858,0.900459110304924,1,1,0.996133059407861
" g__Burkholderia-Caballeronia-Paraburkholderia",8.63102226222025,0.615856265827886,14.3949487657019,3.69107524804857e-11,-0.862848413404093,0.870952283606247,-1.01741017689819,0.322437910860649,0.944256686236668,0.806345130105466,1.20202502809656,0.24428420560544,-2.71651565942943,1.13239747252334,-2.43340326892725,0.0217082258526814,1.52508399310707e-08,1,1,1
" g__Pandoraea",4.53831022060795,0.971612568543562,4.83869050231349,0.00114554001854102,-0.497426591603095,1.37406767180647,-0.352025520106321,0.669225129066184,1.75269028460329,1.2721394690061,1.39113597046971,0.189029559945771,-3.98846108483203,1.78653961636907,-2.29132379834407,0.0514050688679446,0.0961812120070216,1,1,1
" g__Paludibacterium",-2.26075747551244,1.06880138402641,-2.15238625800316,0.106958499151909,-0.75407805181774,1.51151341277329,-0.494489306188313,0.486964810215394,-0.13639427882429,1.39938949862131,-0.0722412082918232,0.543663145622597,-0.390498073328473,1.96524425106556,-0.22546485665439,0.476240881252075,0.898569311955541,0.994880733283897,1,0.999612445326518
" g__Polaromonas",-2.34214581802361,1.1146179071034,-2.1102116428526,0.125954251175639,-0.0159339788717156,1.57630776108955,-0.020576216325253,0.508100340698762,-0.18579401177946,1.45937740864417,-0.130847065364047,0.492958075207448,1.90620972034837,2.04948877013763,0.967575249894986,0.401196053156797,0.894422529141787,1,1,1
" g__Variovorax",-2.28381746126668,1.07919112745017,-2.11421454045963,0.109808465144099,1.53795562554716,1.52620672883274,1.03065511087165,0.381698101329212,-0.43219029594674,1.41299286596146,-0.313919566651581,0.49039438595414,2.85625046880562,1.98434825283684,1.45605621270872,0.242886409262683,0.918357286219466,0.994884741731373,1,0.998299999513221
" g__Hydrogenophaga",-2.21034713287202,1.04601726729907,-2.10899912332228,0.11142603790985,-0.0287936883479811,1.47929180589078,-0.0173844593688748,0.559494991899111,-0.473505979347234,1.36955808732252,-0.349921453728995,0.480478811884477,-1.3506553641333,1.92335026114075,-0.730512729060937,0.4451025699798,0.934442355324407,1,0.996565072117749,1
" g__Rhodoferax",-2.30671509784588,0.90305554719669,-2.5438941086654,0.0766360762966485,2.25577791954027,1.27711340242182,1.82630949405023,0.194984588005287,-0.396791949365099,1.18237725765103,-0.364098397814751,0.459835948817377,4.73187100445057,1.66048131022752,2.90586480138975,0.0347279727984865,0.808359344152279,0.942018433477391,0.996608318508936,0.750467311320705
" f__Comamonadaceae",-0.58776467432425,1.02257603138918,-0.515926139220929,0.526062886878196,5.21378094463566,1.44614089214824,3.67404356074284,0.00474968293247628,0.91341312950345,1.33886630505385,0.692619923307332,0.494859508658627,1.8458742419944,1.88024800210716,0.995750311644925,0.370729572736622,1,0.431769250565862,1,1
" g__Undibacterium",1.35071495359575,1.2237947567117,1.14001500552005,0.31455837243782,-4.36188261269886,1.73070714250276,-2.55007174365283,0.0490825118260485,-1.50627050536601,1.60232345934898,-0.93194583928765,0.392553988947,0.572481519915744,2.25023624225809,0.240255700776374,0.604004562491907,1,0.910183613718801,1,1
" g__Chitinimonas",-1.83946463318894,1.25350304745555,-1.47071683286642,0.229799762782519,-0.178399311474555,1.77272101018764,-0.0982717747940514,0.61863227456073,1.49734451848854,1.64122074252082,0.950419712831337,0.403859908066921,-2.80897286425041,2.30486196455403,-1.25499952291413,0.294283373716017,0.999861286516291,1,1,1
" g__Herminiimonas",-2.29875527552696,1.04357996603728,-2.21508125751498,0.087661707759549,-0.488227301921808,1.47584494139078,-0.339330643955865,0.539334282279155,-0.456984218108877,1.36636691088722,-0.317774349538279,0.501786415926745,-0.23388647086515,1.91886870604134,-0.141406275342549,0.533598723553018,0.947429123455292,1,1,1
" g__PLTA13",-2.29193559546065,1.13682993982649,-2.02328706740566,0.123924541076555,-0.233837730571853,1.60772031901441,-0.141468800479441,0.557090494439613,-0.518986423497723,1.48845978615628,-0.354463615473239,0.485901990744737,1.99479165027813,2.09033084825048,0.966498696688424,0.396269785014498,0.949469152024084,1,1,1
" g__Aquicella",7.44300186209633,0.830896866248396,9.19467643509788,1.44555550063172e-08,-3.43840303004316,1.17506561718179,-2.99325774198357,0.00875984843380351,-0.773347479883429,1.08789936693854,-0.73095467950501,0.473373825002382,-1.41417524281967,1.52780050066131,-0.918415641455892,0.382075145378527,5.79800135309656e-06,0.841376873375419,1,1
