"","Intercept::Est","Intercept::SE","Intercept::t.val","Intercept::pval","TreatmentTreatment :Est","TreatmentTreatment :SE","TreatmentTreatment :t.val","TreatmentTreatment :pval","Time_PointSummer:Est","Time_PointSummer:SE","Time_PointSummer:t.val","Time_PointSummer:pval","TreatmentTreatment :Time_PointSummer:Est","TreatmentTreatment :Time_PointSummer:SE","TreatmentTreatment :Time_PointSummer:t.val","TreatmentTreatment :Time_PointSummer:pval","Intercept::pval.holm","TreatmentTreatment :pval.holm","Time_PointSummer:pval.holm","TreatmentTreatment :Time_PointSummer:pval.holm"
" g__Cladosporium",-1.18401930373705,1.04706146836216,-1.12312283052839,0.357846493274543,0.413641251986695,1.48076852919606,0.30803517999632,0.542228103015843,0.802712454998328,1.37092526744035,0.592690429424034,0.477251167123213,-1.09474491592191,1.9387811062141,-0.590801406628245,0.489881576003109,0.986343295476075,0.997505149591893,0.993941741674309,0.992715579533582
" g__Lophium",-0.212404642094053,1.11133541066868,-0.162472038298527,0.625494728121423,-0.87755802317411,1.57166561011313,-0.561453184026566,0.485366005011603,-1.64972719233315,1.45507961196402,-1.13955757495826,0.327192597186706,3.89295789772462,2.0577933215721,1.91676995289726,0.135856486953393,1,0.99762326964386,0.998057964917985,0.954295802046317
" o__Annulatascales",-0.980379465447903,1.15709352631021,-0.818042025716195,0.427014228115689,-0.0479506824441849,1.63637735784201,-0.0346155890769915,0.555283257428204,-0.747920761028347,1.51499104870284,-0.506210117637359,0.478204958910212,0.880071853247307,2.14252088794939,0.427185663946261,0.50070648257425,1,1,0.993532150421172,1
" f__Chaetosphaeriaceae",-1.54490393582452,1.06126475350249,-1.43186230294959,0.287252339298671,-0.0992801518179497,1.50085500767176,-0.0810812141904423,0.516917758039762,0.472576086148611,1.3895217329468,0.338932663584386,0.500766242776589,2.02043271619413,1.96508047994554,1.06932098279436,0.379624717503235,0.960575002307405,1,1,0.987806542040169
" g__Venturia",-0.859613992162481,1.08560992204011,-0.741225068452437,0.452724369859439,-0.737934721049828,1.53528427519592,-0.509597910824053,0.488331957006564,-0.265587442953834,1.42139704084112,-0.215496470621711,0.510232271558788,-0.0846101142342825,2.01015897267449,-0.0258017152225275,0.581267880455041,0.999854747425566,0.99635410195966,1,1
" g__Xylodon",-0.200628854625846,1.14807824944712,-0.164923943857573,0.614155506986805,0.0103509225326026,1.62362783103368,0.0183057090385043,0.590664004442542,0.374008797676852,1.5031872805211,0.280746725862983,0.602152112448977,-1.36087436194502,2.12582783889966,-0.667418771260792,0.479883518071979,1,1,1,1
" g__Pseudeurotium",-0.904302966139311,1.14073752812272,-0.760564320461999,0.449536540824339,0.389637439220952,1.61324648337912,0.241258241361585,0.562477062142651,-0.891953344237238,1.49357602019977,-0.622892059263203,0.469548192515475,0.758360390278482,2.11223546420175,0.380092894117318,0.497342112852595,1,1,1,1
" g__Entocybe",-1.55317711332261,1.11008723082849,-1.40736393548169,0.291049923719898,1.15394098307882,1.56990041725484,0.772507378409247,0.450289179568682,0.482124042066373,1.45344536093585,0.360004447844799,0.46845173024129,-1.36931060453634,2.05548214160374,-0.705054390351031,0.461150360564179,0.970926436741944,0.997629400082524,1,0.991106604429085
" g__Aspicilia",0.630784762851114,1.06300961805202,0.664069568359333,0.46273656345092,-2.25238527714483,1.50332261878222,-1.55410224129393,0.224713670143767,-1.18497048635583,1.39180629691128,-0.878438315567726,0.409311716465739,1.27526299781797,1.96831134128821,0.686603798103451,0.487247718938245,1,0.960577175088811,1,0.999254813206325
" o__Orbiliales",-1.51449287595761,1.0256165267248,-1.45921379878211,0.257179985066091,0.482258099455465,1.4504408018882,0.34296445789427,0.523909289356179,-0.218811619503998,1.34284724791831,-0.171659485652825,0.521324579934581,-0.696128941615749,1.89907279020146,-0.36473962175689,0.474687471021659,0.949768610903548,1,0.994407329850911,1
" f__Ceratobasidiaceae",-0.691995045592199,1.03972875119469,-0.619295288925304,0.516981500479579,-0.386981589021745,1.47039850112877,-0.280330423729248,0.563127281685028,-1.07296868613385,1.36132448702044,-0.833502321366149,0.381036910717935,0.79900773962376,1.92520355233491,0.440529854406167,0.538880353613369,0.988600699794305,1,0.998259228373622,1
" g__Malassezia",-0.138643142483177,1.13397527187906,-0.0828698935787458,0.582832336771172,-1.41712418662219,1.60368320888709,-0.905986909326413,0.430552842968151,-0.0913127740325298,1.48472214845541,-0.0725716283544751,0.588565984538937,0.512671424803801,2.09971419870136,0.266928398459705,0.561464045227376,1,0.998295963310941,1,1
" g__Krasilnikovozyma",-0.325594394853235,1.08929311352904,-0.270192760007267,0.560408555745587,-1.42474529523101,1.54049309455238,-0.944083077700892,0.391195634247486,-0.805025095400749,1.42621947049741,-0.565692193949243,0.504342296391396,1.79644312032487,2.01697891809802,0.899011926326598,0.38539868742555,1,0.992973760243307,1,0.99766024684795
" g__Tolypocladium",0.789835330290019,1.11021727498469,0.760247219071169,0.463628401437263,-1.786560706537,1.57008432746424,-1.14685562905381,0.335694641409893,-1.90392077954726,1.45361562870426,-1.34394072046044,0.278772010401225,2.49755750236986,2.05572293659106,1.2409843514736,0.306123216674967,0.993848439498236,0.999496940352427,0.980294710282245,0.989170326317969
" g__Basidiobolus",-0.206232846274588,1.15807134232077,-0.14299788731603,0.589412140066192,-0.863786032805528,1.63776019850565,-0.541033541452076,0.503476864116067,-1.20678733629156,1.51627131038402,-0.805336507728552,0.41071723262366,0.39260764191185,2.1443314513823,0.183147815512608,0.522454060927445,1,1,1,1
" g__Ropalospora",-1.64291447888734,1.10636255132292,-1.48637101761573,0.250781262510404,-0.0793876212623446,1.56463292498257,-0.0450486158215537,0.541374842486418,0.972784702762009,1.44856861071479,0.699163221365778,0.459029169383772,0.6084699342163,2.0485853753008,0.288194536088709,0.539791521242084,0.95344875207282,1,1,1
" g__Mucor",-1.45557429773019,1.07103439473558,-1.35082732481773,0.281324695526457,0.609809732528609,1.51467136680312,0.422571804277448,0.507322140474811,0.493125486424652,1.40231319593629,0.364242680047056,0.529969567274979,0.16892750926482,1.98317034038786,0.0747710693266617,0.576548479768434,0.981836725840277,0.996849719001645,1,1
" f__Glomeraceae",-1.5983540597646,1.1088463165893,-1.42719143720635,0.268444650129954,0.652792884747602,1.56814549950804,0.432019999945348,0.494185130667877,-0.268043146401787,1.45182062281241,-0.193630336056549,0.545557280135032,0.379198777121793,2.05318441491426,0.183383696097951,0.559460620906584,0.967345009957296,1,1,1
" f__Hyponectriaceae",-1.66770646597876,1.07765501900393,-1.53128243097921,0.235150126994946,0.603781577597,1.5240343434348,0.386012629641212,0.46123394569858,1.77017114693146,1.4109816278956,1.2842377414776,0.308999660913141,-0.723776379880545,1.99542935442922,-0.364444247128819,0.508319849295729,0.9639514121156,0.999816986819305,0.974211969324471,1
" o__Hymenochaetales",-1.63631219773258,1.192859217094,-1.34851360081943,0.284747234659791,0.469772853546572,1.68695768281609,0.27002117430066,0.54027465447118,0.96300163702896,1.56181933021687,0.621206133951213,0.48503100198315,-0.175339210804053,2.20874607876916,-0.0629948873198045,0.565989593590566,0.987527109654024,1,1,1
" g__Coniophora",-1.59971183827825,1.09133679473635,-1.46394643083759,0.276246409582306,0.437743483271464,1.54338329623293,0.308890738579051,0.443583210335008,0.967031168207838,1.42889527730566,0.691802012324103,0.441732622034336,-1.47720414323628,2.02076308037653,-0.756342653846548,0.421784782324563,0.964881491309445,1,0.999345232975634,1
" g__Craterellus",-1.67166728642464,1.08490540390119,-1.51111095657886,0.231822795261138,-0.0866436331492888,1.53428793608892,-0.062544412042648,0.504727506857062,0.403303197869948,1.42047461006967,0.273971246684289,0.512482174393635,-0.499535542886868,2.00885445856716,-0.254217717611699,0.573453883152053,0.967978322453985,1,1,1
" c__Sordariomycetes",-1.64860007910986,1.0755109701747,-1.51617275752897,0.250329392391857,0.071382225094714,1.52100220050211,0.0364342972472896,0.539219037506917,0.466656019928834,1.40817440902313,0.333513453151939,0.518167031843674,-0.817509854679751,1.99145934742723,-0.418751724727272,0.488533394467282,0.96801440816532,1,0.995356742956004,1
