"","rab.all","rab.win.Control","rab.win.Treatment ","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
" g__Tomentellopsis",1.62285642727374,1.22897593311538,1.98899907254378,0.297735580646367,6.69348562257557,0.0407853084379221,0.480156149042027,0.607918769042331,0.862121161815196,0.691337865887673,0.905053200793602
" g__Apiotrichum",0.373571316504113,-0.965313853031115,2.83915948209603,3.789560379805,4.9495818864509,0.686827509844922,0.201171891420145,0.00372187647341346,0.0598235133074983,0.00151243856872314,0.0302110980724002
" p__Basidiomycota",5.05264316616292,6.06751436501118,4.20572007900164,-1.79580753785715,5.33185789761681,-0.310954515272496,0.353285627003255,0.170140117149578,0.582228281189151,0.096722915859907,0.48881865683358
" f__Orbiliaceae",-0.992682010473279,-1.05135977444174,-0.95549079888519,0.172914742749128,4.55618194402618,0.0300074782777627,0.484375000552434,0.470354374058854,0.771721952840757,0.508767169153846,0.804655110880788
" o__Hypocreales",1.25673266744041,2.2258731741447,0.519494448106369,-0.888285166696244,5.10741924214121,-0.146776215608878,0.436564738773982,0.443799272979335,0.755523937596946,0.411666753478747,0.760512893758488
" g__Metapochonia",4.96452283073826,5.28762860025837,4.61868644850782,-0.838990006064254,3.07175471075834,-0.210493612191646,0.369551078457571,0.211415415784686,0.616845461517087,0.142630666465812,0.557364463698207
" p__Chytridiomycota",4.43913452343895,4.88217683293367,3.93327764512056,-0.887623658842582,4.02420808307618,-0.185022075699725,0.378009113228863,0.363133765949873,0.734357901070303,0.184393220021079,0.614823228841139
" g__Pseudotomentella",-0.657127412763614,-0.628669990699305,-0.690297076383027,-0.178636654908834,5.69410661000356,-0.02571356796023,0.487312947747763,0.584106931065492,0.846796782903106,0.562130709888268,0.830396825616845
" g__Penicillium",4.73914479525834,4.56597853511338,5.14591463337421,0.751374734857374,2.55340400436094,0.240085203702752,0.365234380132989,0.224448091462449,0.623998245500646,0.145822522464226,0.550120785720916
" g__Hydnotrya",-0.48622624603519,-0.877257450873982,-0.0350143212801646,1.11492205252773,5.0003135509769,0.204945783992202,0.404033835655246,0.320191661931962,0.647441584986861,0.313752218640949,0.655501001347856
" f__Albatrellaceae",-0.942392958036105,-0.922716200020148,-0.967131894245694,0.0417866075240392,4.66411690197881,0.00895687755377438,0.495770982582502,0.503186827190957,0.783646424250029,0.540646044735196,0.806942989529624
" f__Clavariaceae",-0.604583478746155,-0.372146238836512,-0.80368097708978,-0.635931130190865,5.15739910991544,-0.105824926741401,0.452179572294516,0.589262264157264,0.845593864430964,0.51035260893955,0.795577502576904
" g__Elaphomyces",-0.701410985491921,-1.03510199090601,-0.309292392562389,1.0127814915388,5.37911041261576,0.166020012521733,0.416395578831007,0.261359081141732,0.607658470405199,0.361886850683851,0.69374240076107
" g__Leptobacillium",3.48702500018016,4.83083364661227,1.43053780441776,-2.33064652415353,5.59508406251484,-0.406047543764408,0.310546882813509,0.0578419103990474,0.334348584588486,0.0262184412277963,0.242677994974131
" g__Hygrophorus",1.66819844135959,1.67689918257783,1.65753239271928,0.359796975319721,6.60837627328237,0.049136125865032,0.47820429484969,0.645526917007319,0.87490454604295,0.694064879013329,0.903664188980683
" g__Suillellus",-0.739196757098307,-0.909922916738894,-0.527911453288123,0.625707731920693,4.69305068311493,0.10887832205225,0.442420301342761,0.463563960672178,0.75434011974122,0.480085453596803,0.774438160697277
" g__Tomentella",-0.182303424767946,-0.227795971557437,-0.138855588864815,0.150480432816813,6.87053815474749,0.0191153291844798,0.488281250414148,0.687483265646631,0.895227396877941,0.654619071422041,0.891543908930254
" o__Sebacinales",1.22895240266936,-0.597223613094251,5.77516201470541,6.36888935961997,5.88304134634236,0.94613915238732,0.163305161613917,0.000244334392921569,0.00775841702510971,0.000114004796282307,0.00532498081759865
" g__Spencermartinsiella",2.5476190733436,2.31500726700608,2.67713761471982,0.538780069825195,5.72732486528548,0.0791167019008051,0.468750001108118,0.608134061055826,0.85975950650207,0.737519399900577,0.925209384778026
" g__Cladophialophora",5.20903958519444,5.2627779446153,5.17668074844473,0.486027379344702,3.46787305936294,0.0983857737730006,0.441119065216208,0.238130006940429,0.659282167174451,0.527116404917781,0.851876014689904
" o__Tremellales",4.05920914077869,4.30900610348613,3.82925633101587,-0.094945260400654,4.33999152327885,-0.0212538818249745,0.487630208770517,0.651743215366251,0.882179593276198,0.830416257603674,0.953053699021601
" g__Entoloma",2.88871751950908,3.04657295716668,2.80021529951858,-0.198058151398564,5.22849729470902,-0.0308987193805712,0.482758621298574,0.681223997498307,0.887651543499833,0.74454563098543,0.925463278900937
" g__Xanthoconium",-0.882086723162288,-0.932639674553033,-0.832685092966412,0.366118574749215,4.87314108207688,0.0687307484551998,0.468098959464724,0.490925004510606,0.784741906298736,0.515370390328045,0.809225822312222
" g__Peniophorella",0.680497732189692,1.21073574017266,0.305689190298059,-0.998847797351657,6.52545148418045,-0.145011174943687,0.425130211038484,0.466330556446511,0.785195053365232,0.474177260735006,0.805328443399873
" g__Xerocomus",-0.962548793218157,-1.00484487782927,-0.921942114154899,0.0697873670528208,4.28585440925008,0.0164217773115205,0.489915420004548,0.520820430438049,0.799093453029312,0.504050057750525,0.79203809943929
" f__Herpotrichiellaceae",-0.432852249268612,-0.962387086676144,0.416066462432822,2.26868463923591,6.43947341019676,0.342702334412937,0.343098964480609,0.0549227224528383,0.303609064536128,0.144954055459449,0.447432494943057
" g__Solicoccozyma",0.0579865092393828,-0.372237840719315,0.537983602295191,0.872513136073218,5.27619889623685,0.145814628642131,0.425781252680563,0.441508854428259,0.756230155890574,0.418295983668632,0.748021256556786
" p__Mucoromycota",-0.0965275264096608,-0.160704789505425,-0.0202463397297352,0.30109517057165,5.65058163242666,0.048233581530589,0.479166667403806,0.573302293878981,0.841341407685755,0.658453136463852,0.882744548836199
" o__Auriculariales",-0.818523104853939,-0.460183673951538,-1.13663028325236,-0.918762004019722,4.98892487072932,-0.163239720511597,0.413411461486309,0.309675206207308,0.610363388867512,0.371417988103118,0.677915042367003
" g__Saitozyma",0.0188083082734476,-0.347614149113485,0.512162169830434,1.00048574269325,5.33564692673681,0.164788230530448,0.414443724644515,0.454561546814802,0.760265651618002,0.417738239516787,0.736839569301028
" g__Meliniomyces",1.87272209591975,3.90983109104563,0.573240839029482,-2.13574337272273,5.38461780639323,-0.380178188571718,0.306441127094554,0.131082979931627,0.437678847011985,0.0434220156974937,0.294613210010946
