feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X.g__Sagenomella	Treatment	 	0.00722926332180971	0.00618259715530877	44	5	0.249039072042789	0.525246042853882
X.g__Xerocomus	Time_Point	Summer	-0.00920104835813346	0.00809142074743407	44	9	0.262083633555524	0.542887526650729
X.g__Tricholoma	Time_Point	Summer	0.0551243932934286	0.0512155488961894	44	25	0.288076322485091	0.586260586110009
X.g__Rhizopogon	Time_Point	Summer	0.00526449815610327	0.00500570929164184	44	5	0.299097089237351	0.598194178474701
X.c__Agaricomycetes	Treatment	 	0.0888948864258384	0.0895677430828929	44	28	0.326781202179915	0.601692372267781
X.f__Inocybaceae	Treatment	 	-0.0170397836088938	0.0169858311921381	44	9	0.321659917445774	0.601692372267781
X.g__Hydnotrya	Treatment	 	-0.0173234988025535	0.0172019647023962	44	16	0.31981019949945	0.601692372267781
X.g__Suillellus	Treatment	 	0.0126367236849013	0.0126923575164468	44	8	0.32527632540133	0.601692372267781
X.g__Solicoccozyma	Time_Point	Summer	0.00400635597670099	0.00391491346856042	44	12	0.312139266660122	0.601692372267781
X.g__Purpureocillium	Treatment	 	-0.0987878405653586	0.101755023845348	44	7	0.337320839416076	0.611394021441637
X.g__Wilcoxina	Time_Point	Summer	-0.032727898862873	0.0340892692647357	44	19	0.342650597910233	0.611499528578261
X.g__Piloderma	Time_Point	Summer	0.0296895691170785	0.0333929720144041	44	21	0.379138288946727	0.635117782228602
X.o__Helotiales	Time_Point	Summer	0.00579249260964006	0.00654176275283042	44	16	0.381070557742133	0.635117782228602
X.p__Ascomycota	Time_Point	Summer	0.026316320411968	0.0297745814244531	44	33	0.381929809244437	0.635117782228602
X.o__GS25	Treatment	 	0.0213906496750345	0.0248421357073083	44	38	0.394211037245339	0.635117782228602
X.o__Agaricales	Time_Point	Summer	-0.0142490682493437	0.0163590399995066	44	8	0.388814381814321	0.635117782228602
X.c__Leotiomycetes	Treatment	 	0.0063380837727836	0.00699202226483037	44	9	0.369981999637249	0.635117782228602
X.g__Rhizopogon	Treatment	 	0.00430272859922503	0.00496408104881674	44	5	0.391111201948124	0.635117782228602
X.g__Sistotrema	Time_Point	Summer	-0.0677505367204805	0.0814695236467696	44	26	0.410448761631558	0.636630012273151
X.g__Lecanicillium	Treatment	 	-0.00428918592207746	0.00516977299693901	44	5	0.411532258844522	0.636630012273151
X.o__Saccharomycetales	Time_Point	Summer	0.00470039322984623	0.0056664042070215	44	14	0.411614232073158	0.636630012273151
X.g__Tylopilus	Time_Point	Summer	0.0144082590258644	0.0181942861345116	44	8	0.432970495118121	0.660238750638484
X.f__Inocybaceae	Time_Point	Summer	0.0134074475098553	0.0171282725218623	44	9	0.438261929303131	0.660238750638484
X.o__Atheliales	Treatment	 	-0.00947564629224834	0.0123348426299247	44	5	0.446769650761039	0.66442666010616
X.g__Tricholoma	Treatment	 	-0.0375338315952695	0.0507896325711181	44	25	0.464113458994877	0.681483053713997
X.g__Cenococcum	Treatment	 	0.0113005588275982	0.0168490029435459	44	19	0.506175038579978	0.682747726456715
X.g__Inocybe	Time_Point	Summer	0.048987551273418	0.0694603276729326	44	25	0.484636521874874	0.682747726456715
X.g__Clavaria	Time_Point	Summer	-0.0488856389017911	0.0716234252261346	44	6	0.498737873024209	0.682747726456715
X.g__Trichoderma	Time_Point	Summer	0.00209428076608162	0.0031217190851937	44	9	0.506062670834755	0.682747726456715
X.g__Hydnotrya	Time_Point	Summer	-0.01223912748891	0.0173462185041891	44	16	0.484439811015916	0.682747726456715
X.p__Basidiomycota	Time_Point	Summer	-0.00385240827482851	0.00568462743798477	44	12	0.501775672227961	0.682747726456715
X.o__Saccharomycetales	Treatment	 	-0.00399525496208126	0.00561928152439409	44	14	0.481115646051789	0.682747726456715
X.g__Amanita	Time_Point	Summer	0.0254364832144	0.0394922220102962	44	33	0.523105206524341	0.697473608699122
X.g__Amphinema	Time_Point	Summer	-0.0239363997364903	0.0389621461846963	44	13	0.542378333986641	0.714953258436936
X.c__Leotiomycetes	Time_Point	Summer	-0.00424969077577083	0.00705065660174319	44	9	0.550003299865927	0.716858233533119
X.g__Russula	Treatment	 	0.0544883897956579	0.102389344781437	44	36	0.597481498429372	0.770087264642302
X.g__Laccaria	Time_Point	Summer	-0.0236423029336559	0.0459764097654255	44	18	0.609854187459029	0.77739654665107
X.g__Cortinarius	Time_Point	Summer	-0.0264449414007034	0.055412238688617	44	38	0.635725407469981	0.794783499255304
X.g__Xerocomus	Treatment	 	-0.0038127172711314	0.00802413125696432	44	9	0.637197115782269	0.794783499255304
X.g__Clavulina	Time_Point	Summer	-0.0236466319813056	0.052220827083117	44	23	0.653065612472354	0.797427484703084
X.f__Pseudeurotiaceae	Treatment	 	-0.00204086287311241	0.0044559999293942	44	6	0.649368282629097	0.797427484703084
X.g__Gyoerffyella	Time_Point	Summer	-0.00093118159119883	0.00277267066233341	44	6	0.738702027188693	0.892598282853003
X.g__Amphinema	Treatment	 	0.0117852747938283	0.0386381310276292	44	13	0.761896524675737	0.905851855676158
X.f__Pseudeurotiaceae	Time_Point	Summer	-0.00135040927849988	0.00449336745930866	44	6	0.765288636691926	0.905851855676158
X.g__Sagenomella	Time_Point	Summer	0.00179572504954321	0.00623444374144223	44	5	0.774772600620003	0.907814360322428
X.o__Hypocreales	Time_Point	Summer	-0.00268163956701556	0.0100226051492564	44	22	0.790380098353053	0.916840914089541
X.g__Membranomyces	Time_Point	Summer	0.00399735941644647	0.0155555969499987	44	6	0.798485300464117	0.91707222627562
X.g__Mycena	Time_Point	Summer	-0.00103817889477855	0.00555824340523715	44	10	0.852752881818356	0.960381886319701
X.g__Suillellus	Time_Point	Summer	0.00242269227570588	0.0127987942437125	44	8	0.850798983788852	0.960381886319701
X.g__Russula	Time_Point	Summer	-0.0134669935057782	0.103247970671173	44	36	0.896861344692182	0.966925808993935
X.g__Lactarius	Time_Point	Summer	-0.00428502570540187	0.0404701559071343	44	14	0.91619302068147	0.966925808993935
X.g__Inocybe	Treatment	 	-0.00811761603703072	0.0688826849816345	44	25	0.906764361985235	0.966925808993935
X.g__Butyriboletus	Time_Point	Summer	0.00378549282257383	0.0297146909916508	44	19	0.899250825538349	0.966925808993935
X.p__Ascomycota	Treatment	 	-0.00381601714577835	0.0295269714588439	44	33	0.897800986309015	0.966925808993935
X.g__Umbelopsis	Treatment	 	0.0019148016445862	0.0182944965037219	44	34	0.917151640988968	0.966925808993935
X.o__Leucosporidiales	Treatment	 	-0.00023007488193822	0.00243712635514522	44	5	0.925247972399369	0.966925808993935
X.g__Gyoerffyella	Treatment	 	-0.000298769851420742	0.0027496127097275	44	6	0.914003105753732	0.966925808993935
X.g__Tylospora	Time_Point	Summer	-0.00559081332797148	0.0667827514597949	44	15	0.933689319455492	0.967035366578903
X.g__Hyaloscypha	Time_Point	Summer	-0.000340934493432956	0.0060605084170883	44	10	0.955411847721996	0.980776764033199
X.g__Amanita	Treatment	 	-0.000237384406972226	0.0391637986617225	44	33	0.995193191267091	0.997795848749569
X.f__Hyaloscyphaceae	Time_Point	Summer	-3.90678692874858e-05	0.0140562653540324	44	24	0.997795848749569	0.997795848749569
X.g__Laccaria	Treatment	 	0.000699607016238088	0.0455940629213654	44	18	0.98783196104773	0.997795848749569
